date,time,lat,lon,LEVEL_FELONY,LEVEL_MISDEMEANOR,LEVEL_VIOLATION,zipcode
05/17/2017,14:10:00,40.84304926,-73.838782395,0,1,0,10461
05/17/2017,14:10:00,40.72512273,-73.810692174,0,1,0,11367
05/17/2017,14:09:00,40.762977758000005,-73.97607166899999,0,1,0,10020
05/17/2017,14:05:00,40.796327809,-73.970703575,0,1,0,10024
05/17/2017,14:05:00,40.688176247,-73.927113529,0,0,1,11221
05/17/2017,14:05:00,40.679980738000005,-73.77623390699999,0,1,0,11405
05/17/2017,14:05:00,40.716521582,-73.984929952,1,0,0,10002
05/17/2017,14:05:00,40.814278403,-73.915342708,1,0,0,10454
05/17/2017,14:00:00,40.814361996,-73.944496695,1,0,0,10037
05/17/2017,14:00:00,40.805418636999995,-73.954647112,0,1,0,10027
05/17/2017,14:00:00,40.58692579,-74.16408371600001,1,0,0,10314
05/17/2017,14:00:00,40.833952779,-73.876134149,0,1,0,10472
05/17/2017,14:00:00,40.763919901,-73.926027086,0,0,1,11106
05/17/2017,14:00:00,40.725190503,-73.998121775,0,0,1,10012
05/17/2017,14:00:00,40.819509618000005,-73.953582535,0,0,1,10027
05/17/2017,14:00:00,40.766870845999996,-73.814295503,0,0,1,11358
05/17/2017,14:00:00,40.809596838000004,-73.949785598,0,1,0,10027
05/17/2017,14:00:00,40.878485384,-73.868489842,0,1,0,10467
05/17/2017,14:00:00,40.664008244,-73.878169076,0,1,0,11208
05/17/2017,14:00:00,40.638228109,-73.975954257,0,0,1,11218
05/17/2017,14:00:00,40.887313634,-73.847271758,0,1,0,10466
05/17/2017,13:58:00,40.748297991,-73.988178144,1,0,0,10072
05/17/2017,13:55:00,40.815706699,-73.91677153,0,1,0,10454
05/17/2017,13:55:00,40.837778868,-73.91945074600001,0,1,0,10452
05/17/2017,13:50:00,40.673449516,-73.88543397,0,1,0,11207
05/17/2017,13:50:00,40.672457867,-73.874173757,0,1,0,11208
05/17/2017,13:47:00,40.747637508000004,-73.976737631,1,0,0,10016
05/17/2017,13:45:00,40.825258049,-73.851059955,0,0,1,10473
05/17/2017,13:40:00,40.757618468000004,-73.78153546600001,0,0,1,11361
05/17/2017,13:40:00,40.577907126999996,-73.983931663,0,0,1,11224
05/17/2017,13:34:00,40.676051596,-73.934611088,0,1,0,11213
05/17/2017,13:33:00,40.599812615,-73.979151412,1,0,0,11223
05/17/2017,13:33:00,40.73137039,-73.982563257,0,0,1,10009
05/17/2017,13:30:00,40.744172707,-73.98894034199999,0,1,0,10072
05/17/2017,13:30:00,40.713696861,-73.736950049,0,1,0,11429
05/17/2017,13:30:00,40.608378051,-73.943378603,1,0,0,11229
05/17/2017,13:30:00,40.575643619000004,-73.99379189,0,0,1,11224
05/17/2017,13:30:00,40.731728538,-73.757539335,1,0,0,11427
05/17/2017,13:30:00,40.833121921,-73.845003901,0,0,1,10462
05/17/2017,13:30:00,40.856137785,-73.936328266,0,1,0,10040
05/17/2017,13:25:00,40.677109967,-74.010481805,0,1,0,11231
05/17/2017,13:20:00,40.89340055,-73.857370766,0,1,0,10466
05/17/2017,13:15:00,40.826037335,-73.89898124300001,0,1,0,10459
05/17/2017,13:15:00,40.68336304,-73.974867134,0,1,0,11217
05/17/2017,13:15:00,40.827565163,-73.914762118,1,0,0,10456
05/17/2017,13:15:00,40.730696335,-73.97410962100001,1,0,0,10009
05/17/2017,13:15:00,40.833110906,-73.829421764,0,1,0,10465
05/17/2017,13:10:00,40.812296927,-73.92350234199999,1,0,0,10454
05/17/2017,13:10:00,40.888306881999995,-73.864600574,0,1,0,10470
05/17/2017,13:10:00,40.81973193,-73.84819280399999,1,0,0,10473
05/17/2017,13:10:00,40.828704996,-73.927978585,1,0,0,10451
05/17/2017,13:10:00,40.744922597,-73.864624919,0,1,0,11368
05/17/2017,13:05:00,40.608832979,-74.1595348,0,1,0,10314
05/17/2017,13:05:00,40.881466338,-73.863941873,0,1,0,10470
05/17/2017,13:05:00,40.81973193,-73.84819280399999,1,0,0,10473
05/17/2017,13:05:00,40.869655814,-73.863857567,0,0,1,10467
05/17/2017,13:00:00,40.840633182,-73.83826059399999,1,0,0,10461
05/17/2017,13:00:00,40.880249622,-73.863250045,0,1,0,10470
05/17/2017,13:00:00,40.839205766,-73.901332033,0,1,0,10457
05/17/2017,13:00:00,40.686015495,-73.945894361,1,0,0,11216
05/17/2017,13:00:00,40.709043613,-73.761769846,1,0,0,11423
05/17/2017,13:00:00,40.694593238,-73.79347285,0,0,1,11433
05/17/2017,13:00:00,40.638045433,-73.953197115,0,0,1,11210
05/17/2017,13:00:00,40.854619736,-73.89180213899999,0,1,0,10458
05/17/2017,12:58:00,40.757938116999995,-73.99733035199999,0,1,0,10018
05/17/2017,12:55:00,40.724279209,-73.996628185,0,1,0,10013
05/17/2017,12:55:00,40.76815382,-73.955751921,0,1,0,10021
05/17/2017,12:55:00,40.79481676,-73.944408254,1,0,0,10029
05/17/2017,12:50:00,40.806480154,-73.9602056,1,0,0,10115
05/17/2017,12:50:00,40.878874402,-73.865476812,1,0,0,10467
05/17/2017,12:45:00,40.592478755,-73.79969734699999,1,0,0,11692
05/17/2017,12:45:00,40.733511721,-73.886640508,1,0,0,11373
