zipcode,type,count
11221,Middle Eastern,1
11221,Other,4
11221,Pizza,66
11221,Pizza/Italian,11
11221,Soul Food,2
11221,Spanish,94
11221,Tex-Mex,9
11221,Vegetarian,4
11221,Vietnamese/Cambodian/Malaysia,8
11222,American,458
11222,Armenian,13
11222,Asian,10
11222,Bagels/Pretzels,10
11222,Bakery,62
11222,"Bottled beverages, including water, sodas, juices, etc.",6
11222,Caf̩/Coffee/Tea,136
11222,Chicken,10
11222,Chinese,89
11222,Continental,10
11222,Delicatessen,40
11222,French,44
11222,Hamburgers,13
11222,"Ice Cream, Gelato, Yogurt, Ices",10
11222,Indian,12
11222,Indonesian,12
11222,Irish,8
11222,Italian,68
11222,Japanese,44
11222,"Juice, Smoothies, Fruit Salads",10
11222,Korean,14
11222,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4
11222,Mediterranean,25
11222,Mexican,48
11222,Middle Eastern,14
11222,Other,3
11222,Pizza,66
11222,Pizza/Italian,35
11222,Polish,103
11222,Portuguese,15
11222,Sandwiches,8
11222,Seafood,7
11222,Soul Food,13
11222,Spanish,5
11222,Steak,7
11222,Thai,48
11222,Turkish,10
11222,Vegetarian,27
11222,Vietnamese/Cambodian/Malaysia,9
11223,American,160
11223,Asian,7
11223,Bagels/Pretzels,12
11223,Bakery,40
11223,Caf̩/Coffee/Tea,43
11223,Chicken,19
11223,Chinese,157
11223,Delicatessen,3
11223,Donuts,43
11223,Eastern European,53
11223,Greek,5
11223,Italian,40
11223,Japanese,28
11223,Jewish/Kosher,249
11223,"Juice, Smoothies, Fruit Salads",11
11223,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",14
11223,Mediterranean,21
11223,Mexican,86
11223,Middle Eastern,30
11223,Other,6
11223,Peruvian,13
11223,Pizza,77
11223,Pizza/Italian,27
11223,Russian,102
11223,Sandwiches,21
11223,Seafood,4
11223,Soups & Sandwiches,10
11223,Spanish,15
11223,Turkish,28
11223,Vegetarian,5
11223,Vietnamese/Cambodian/Malaysia,2
11224,American,183
11224,"Bottled beverages, including water, sodas, juices, etc.",6
11224,Caf̩/Coffee/Tea,5
11224,Caribbean,20
11224,Chicken,38
11224,Chinese,56
11224,Donuts,20
11224,Hamburgers,21
11224,Hotdogs,10
11224,"Ice Cream, Gelato, Yogurt, Ices",21
11224,Italian,13
11224,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12
11224,Mexican,12
11224,Other,1
11224,Pizza,52
11224,Russian,13
11224,Sandwiches,2
11224,Spanish,5
11224,Turkish,4
11225,American,116
11225,Armenian,4
11225,Bagels/Pretzels,3
11225,Bakery,8
11225,Caf̩/Coffee/Tea,48
11225,Caribbean,227
11225,Chicken,27
11225,Chinese,98
11225,Creole,17
11225,Donuts,17
11225,Hamburgers,32
11225,Indian,22
11225,Italian,1
11225,Japanese,9
11225,Jewish/Kosher,49
11225,"Juice, Smoothies, Fruit Salads",15
11225,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",18
11225,Mediterranean,5
11225,Mexican,24
11225,Middle Eastern,12
11225,Pizza,92
11225,Sandwiches/Salads/Mixed Buffet,12
11225,Soul Food,3
11225,Spanish,2
11225,Vegetarian,19
11226,African,8
11226,American,141
11226,Asian,22
11226,Bagels/Pretzels,12
11226,Bakery,51
11226,"Bottled beverages, including water, sodas, juices, etc.",1
11226,Caf̩/Coffee/Tea,35
11226,Caribbean,498
11226,Chicken,64
11226,Chinese,237
11226,Chinese/Japanese,7
11226,Creole,83
11226,Donuts,43
11226,Fruits/Vegetables,9
11226,Hamburgers,9
11226,"Ice Cream, Gelato, Yogurt, Ices",9
11226,Indian,20
11226,Japanese,4
11226,"Juice, Smoothies, Fruit Salads",23
11226,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",38
11226,Mexican,49
11226,Other,8
11226,Pakistani,7
11226,Pizza,88
11226,Pizza/Italian,26
11226,Sandwiches,23
11226,Soul Food,12
11226,Spanish,28
11226,Tex-Mex,13
11226,Thai,2
11226,Vegetarian,29
11228,American,98
11228,Armenian,3
11228,Bakery,4
11228,"Bottled beverages, including water, sodas, juices, etc.",7
11228,Caf̩/Coffee/Tea,6
11228,Chinese,56
11228,Chinese/Japanese,15
11228,Delicatessen,8
11228,Donuts,8
11228,Hotdogs,8
11228,"Ice Cream, Gelato, Yogurt, Ices",13
11228,Italian,47
11228,Japanese,12
11228,Mexican,18
11228,Middle Eastern,7
11228,Pizza,40
11228,Pizza/Italian,51
11228,Salads,15
11228,Soups & Sandwiches,5
11228,Steak,7
11229,Afghan,2
11229,American,110
11229,Asian,15
11229,Bagels/Pretzels,37
11229,Bakery,79
11229,"Bottled beverages, including water, sodas, juices, etc.",21
11229,Caf̩/Coffee/Tea,29
11229,Chinese,203
11229,Donuts,21
11229,Eastern European,13
11229,French,6
11229,"Ice Cream, Gelato, Yogurt, Ices",12
11229,Irish,8
11229,Italian,10
11229,Japanese,76
11229,Jewish/Kosher,50
11229,"Juice, Smoothies, Fruit Salads",1
11229,Mediterranean,9
11229,Mexican,39
11229,Middle Eastern,7
11229,Pizza,115
11229,Pizza/Italian,73
11229,Russian,31
11229,Sandwiches,13
11229,Tex-Mex,21
11229,Thai,13
11229,Turkish,15
11229,Vietnamese/Cambodian/Malaysia,12
11230,Afghan,6
11230,American,63
11230,Bakery,6
11230,Caf̩/Coffee/Tea,33
11230,Caribbean,2
11230,Chicken,15
11230,Chinese,71
11230,Chinese/Japanese,18
11230,Delicatessen,33
11230,Donuts,24
11230,Eastern European,11
11230,"Ice Cream, Gelato, Yogurt, Ices",12
11230,Indian,24
11230,Italian,17
11230,Japanese,6
11230,Jewish/Kosher,321
11230,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10
11230,Mediterranean,4
11230,Mexican,14
11230,Middle Eastern,20
11230,Other,5
11230,Pakistani,38
11230,Pizza,83
11230,Pizza/Italian,30
11230,Russian,4
11230,Sandwiches,11
11230,Spanish,3
11230,Steak,4
11230,Turkish,8
11231,American,456
11231,Bagels/Pretzels,17
11231,Bakery,25
11231,Barbecue,5
11231,Caf̩/Coffee/Tea,66
11231,Chicken,31
11231,Chinese,53
11231,Delicatessen,23
11231,Donuts,17
11231,Eastern European,7
11231,English,3
11231,French,30
11231,Greek,12
11231,"Ice Cream, Gelato, Yogurt, Ices",8
11231,Italian,59
11231,Japanese,23
11231,"Juice, Smoothies, Fruit Salads",4
11231,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",39
11231,Mediterranean,8
11231,Mexican,22
11231,Middle Eastern,7
11231,Other,5
11231,Pizza,39
11231,Pizza/Italian,43
11231,Seafood,30
11231,Tex-Mex,14
11231,Thai,31
11231,Vietnamese/Cambodian/Malaysia,10
11232,American,111
11232,Asian,12
11232,Bakery,49
11232,Caf̩/Coffee/Tea,33
11232,Chicken,9
11232,Chinese,110
11232,Delicatessen,38
11232,Donuts,19
11232,Hamburgers,6
11232,Japanese,2
11232,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",68
11232,Mexican,106
11232,Middle Eastern,9
11232,Other,6
11232,Peruvian,17
11232,Pizza,30
11232,Pizza/Italian,18
11232,Sandwiches,1
11232,Sandwiches/Salads/Mixed Buffet,10
11232,Spanish,104
11232,Turkish,3
11232,Vietnamese/Cambodian/Malaysia,23
11233,African,8
11233,American,89
11233,Asian,1
11233,Bakery,1
11233,Bangladeshi,2
11233,Barbecue,6
11233,Caf̩/Coffee/Tea,39
11233,Cajun,2
11233,Caribbean,54
11233,Chicken,56
11233,Chinese,107
11233,Creole,8
11233,Donuts,3
11233,French,13
11233,Hamburgers,9
11233,Indian,13
11233,Italian,9
11233,"Juice, Smoothies, Fruit Salads",6
11233,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",17
11233,Mexican,6
11233,Other,8
11233,Pizza,24
11233,Soul Food,81
11234,American,251
11234,Armenian,5
11234,Asian,14
11234,Bagels/Pretzels,59
11234,Bakery,45
11234,Caf̩/Coffee/Tea,15
11234,Caribbean,82
11234,Chicken,18
11234,Chinese,179
11234,Chinese/Japanese,33
11234,Creole,11
11234,Delicatessen,9
11234,Donuts,28
11234,Hamburgers,14
11234,Hotdogs,5
11234,"Ice Cream, Gelato, Yogurt, Ices",36
11234,Indian,8
11234,Italian,43
11234,Japanese,16
11234,Jewish/Kosher,26
11234,Mediterranean,7
11234,Mexican,15
11234,Other,5
11234,Pancakes/Waffles,10
11234,Peruvian,6
11234,Pizza,60
11234,Pizza/Italian,30
11234,Sandwiches,25
11234,Sandwiches/Salads/Mixed Buffet,12
11234,Seafood,21
11234,Tex-Mex,4
11234,Vietnamese/Cambodian/Malaysia,8
11235,American,227
11235,Asian,8
11235,Bagels/Pretzels,16
11235,Bakery,13
11235,Caf̩/Coffee/Tea,16
11235,Chicken,12
11235,Chinese,70
11235,Chinese/Japanese,10
11235,Delicatessen,3
11235,Donuts,31
11235,Eastern European,63
11235,French,16
11235,Greek,2
11235,Hamburgers,8
11235,"Ice Cream, Gelato, Yogurt, Ices",31
11235,Indian,10
11235,Italian,33
11235,Japanese,104
11235,Jewish/Kosher,1
11235,"Juice, Smoothies, Fruit Salads",12
11235,Korean,10
11235,Mediterranean,87
11235,Mexican,25
11235,Middle Eastern,46
11235,Other,5
11235,Pakistani,17
11235,Pizza,30
11235,Pizza/Italian,65
11235,Russian,259
11235,Sandwiches,32
11235,Sandwiches/Salads/Mixed Buffet,14
11235,Seafood,28
11235,Tex-Mex,7
11235,Turkish,73
11236,African,6
11236,American,72
11236,Bagels/Pretzels,1
11236,Bakery,26
11236,Caf̩/Coffee/Tea,10
11236,Caribbean,272
11236,Chicken,30
11236,Chinese,213
11236,Creole,7
11236,Delicatessen,41
11236,Donuts,19
11236,Hamburgers,40
11236,Italian,7
11236,Jewish/Kosher,11
11236,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3
11236,Mexican,2
11236,Other,3
11236,Pizza,72
11236,Pizza/Italian,9
11236,Sandwiches,3
11236,Sandwiches/Salads/Mixed Buffet,11
11236,Spanish,13
11236,Tex-Mex,12
11237,American,276
11237,Bakery,77
11237,Barbecue,14
11237,Caf̩/Coffee/Tea,93
11237,Caribbean,9
11237,Chicken,25
11237,Chinese,135
11237,Chinese/Cuban,16
11237,Creole,11
11237,Donuts,22
11237,English,9
11237,Ethiopian,12
11237,French,20
11237,Hamburgers,16
11237,"Ice Cream, Gelato, Yogurt, Ices",6
11237,Indian,22
11237,Italian,22
11237,Japanese,50
11237,"Juice, Smoothies, Fruit Salads",25
11237,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",132
11237,Mexican,228
11237,Middle Eastern,13
11237,Other,11
11237,Pakistani,4
11237,Peruvian,18
11237,Pizza,64
11237,Pizza/Italian,23
11237,Salads,12
11237,Sandwiches,8
11237,Spanish,138
11237,Tex-Mex,18
11237,Thai,2
11237,Vietnamese/Cambodian/Malaysia,15
11238,African,27
11238,American,663
11238,Asian,19
11238,Bagels/Pretzels,8
11238,Bakery,17
11238,"Bottled beverages, including water, sodas, juices, etc.",6
11238,Caf̩/Coffee/Tea,131
11238,Caribbean,71
11238,Chicken,6
11238,Chinese,88
11238,French,24
11238,Hamburgers,10
11238,Hotdogs,5
11238,"Ice Cream, Gelato, Yogurt, Ices",15
11238,Indian,29
11238,Italian,102
11238,Japanese,61
11238,"Juice, Smoothies, Fruit Salads",12
11238,Korean,11
11238,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10
11238,Mediterranean,13
11238,Mexican,108
11238,Middle Eastern,20
11238,Other,4
11238,Pizza,58
11238,Pizza/Italian,6
11238,Sandwiches,7
11238,Sandwiches/Salads/Mixed Buffet,3
11238,Seafood,5
11238,Soul Food,21
11238,Spanish,9
11238,Tex-Mex,16
11238,Thai,34
11238,Vegetarian,15
11238,Vietnamese/Cambodian/Malaysia,16
11239,American,37
11239,Caribbean,15
11239,Chicken,5
11239,Chinese,5
11239,Donuts,16
11239,Italian,9
11239,"Juice, Smoothies, Fruit Salads",5
11239,Pizza,14
11239,Seafood,10
11241,Caf̩/Coffee/Tea,5
11242,Delicatessen,11
11245,American,1
11245,Continental,3
11249,American,447
11249,Armenian,4
11249,Asian,18
11249,Bakery,13
11249,Caf̩/Coffee/Tea,118
11249,Chinese,28
11249,Creole/Cajun,3
11249,Delicatessen,4
11249,Donuts,3
11249,Eastern European,2
11249,French,16
11249,Hawaiian,3
11249,"Ice Cream, Gelato, Yogurt, Ices",13
11249,Italian,105
11249,Japanese,41
11249,Jewish/Kosher,21
11249,"Juice, Smoothies, Fruit Salads",17
11249,Mediterranean,7
11249,Mexican,62
11249,Middle Eastern,20
11249,Other,6
11249,Pizza,8
11249,Pizza/Italian,14
11249,Polish,25
11249,Sandwiches/Salads/Mixed Buffet,8
11249,Scandinavian,3
11249,Seafood,20
11249,Tapas,7
11249,Thai,34
11256,American,8
11352,Chinese,12
11354,American,187
11354,Asian,182
11354,Bagels/Pretzels,8
11354,Bakery,188
11354,"Bottled beverages, including water, sodas, juices, etc.",20
11354,Caf̩/Coffee/Tea,119
11354,Cajun,2
11354,Chicken,31
11354,Chinese,1108
11354,Chinese/Japanese,41
11354,Delicatessen,41
11354,Donuts,31
11354,Fruits/Vegetables,8
11354,Hamburgers,44
11354,Hotdogs/Pretzels,1
11354,"Ice Cream, Gelato, Yogurt, Ices",42
11354,Italian,10
11354,Japanese,80
11354,"Juice, Smoothies, Fruit Salads",37
11354,Korean,508
11354,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11
11354,Other,26
11354,Pancakes/Waffles,19
11354,Pizza,28
11354,Pizza/Italian,24
11354,Sandwiches,19
11354,Sandwiches/Salads/Mixed Buffet,14
11354,Seafood,5
11354,Spanish,1
11354,Tapas,8
11354,Vietnamese/Cambodian/Malaysia,54
11355,Afghan,8
11355,American,67
11355,Asian,74
11355,Bakery,146
11355,"Bottled beverages, including water, sodas, juices, etc.",1
11355,Caf̩/Coffee/Tea,37
11355,Chicken,3
11355,Chinese,928
11355,Chinese/Cuban,5
11355,Delicatessen,8
11355,Donuts,29
11355,Indian,18
11355,Irish,6
11355,"Juice, Smoothies, Fruit Salads",17
11355,Korean,150
11355,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",68
11355,Middle Eastern,13
11355,Other,17
11355,Pakistani,15
11355,Pizza,51
11355,Pizza/Italian,10
11355,Sandwiches,19
11355,Seafood,6
11355,Thai,1
11355,Vegetarian,9
11355,Vietnamese/Cambodian/Malaysia,23
11356,Afghan,3
11356,American,59
11356,Asian,22
11356,"Bottled beverages, including water, sodas, juices, etc.",8
11356,Brazilian,2
11356,Caf̩/Coffee/Tea,5
11356,Chicken,4
11356,Chinese,85
11356,Delicatessen,21
11356,Donuts,18
11356,Filipino,4
11356,Hamburgers,15
11356,Italian,24
11356,Japanese,7
11356,Korean,6
11356,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",19
11356,Mexican,10
11356,Pizza,8
11356,Pizza/Italian,13
11356,Sandwiches,13
11356,Spanish,35
11356,Steak,7
11357,American,102
11357,Asian,5
11357,Bagels/Pretzels,6
11357,Bakery,28
11357,Caf̩/Coffee/Tea,4
11357,Caribbean,1
11357,Chinese,79
11357,Chinese/Japanese,10
11357,Delicatessen,29
11357,Donuts,23
11357,German,4
11357,Greek,36
11357,Hamburgers,14
11357,"Ice Cream, Gelato, Yogurt, Ices",11
11357,Italian,101
11357,Japanese,13
11357,"Juice, Smoothies, Fruit Salads",2
11357,Pizza,37
11357,Pizza/Italian,8
11357,Sandwiches,12
11357,Spanish,3
11358,American,112
11358,Asian,23
11358,Bagels/Pretzels,12
11358,Bakery,21
11358,Caf̩/Coffee/Tea,54
11358,Chicken,36
11358,Chinese,75
11358,Chinese/Japanese,14
11358,Donuts,19
11358,Greek,32
11358,"Ice Cream, Gelato, Yogurt, Ices",14
11358,Indian,11
11358,Irish,6
11358,Italian,22
11358,Japanese,61
11358,"Juice, Smoothies, Fruit Salads",2
11358,Korean,374
11358,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",21
11358,Mediterranean,13
11358,Mexican,9
11358,Middle Eastern,25
11358,Other,2
11358,Pizza,33
11358,Pizza/Italian,21
11358,Sandwiches,14
11358,Spanish,23
11358,Tex-Mex,6
11358,Thai,8
11360,American,63
11360,Asian,11
11360,Chinese,8
11360,Continental,8
11360,Delicatessen,13
11360,Donuts,6
11360,Hamburgers,9
11360,"Ice Cream, Gelato, Yogurt, Ices",5
11360,Italian,24
11360,Jewish/Kosher,9
11360,Pizza/Italian,20
11360,Steak,10
11361,American,207
11361,Asian,16
11361,Bakery,33
11361,Caf̩/Coffee/Tea,37
11361,Chicken,3
11361,Chinese,69
11361,Delicatessen,6
11361,Donuts,10
11361,French,20
11361,Greek,50
11361,Hamburgers,28
11361,"Ice Cream, Gelato, Yogurt, Ices",16
11361,Indian,16
11361,Irish,18
11361,Italian,26
11361,Japanese,53
11361,"Juice, Smoothies, Fruit Salads",3
11361,Korean,106
11361,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",26
11361,Mexican,10
11361,Peruvian,13
11361,Pizza,71
11361,Pizza/Italian,11
11361,Sandwiches,13
11361,Sandwiches/Salads/Mixed Buffet,13
11361,Steak,16
11361,Tex-Mex,25
11361,Thai,25
11361,Vietnamese/Cambodian/Malaysia,15
11362,American,32
11362,Asian,14
11362,Bagels/Pretzels,8
11362,Bakery,20
11362,Caf̩/Coffee/Tea,11
11362,Chinese,87
11362,Donuts,8
11362,French,8
11362,Greek,11
11362,Hamburgers,34
11362,"Ice Cream, Gelato, Yogurt, Ices",5
11362,Italian,45
11362,Japanese,34
11362,Korean,63
11362,Mexican,6
11362,Other,1
11362,Peruvian,10
11362,Pizza,12
11362,Pizza/Italian,21
11362,Spanish,12
11362,Thai,4
11362,Turkish,9
11362,Vietnamese/Cambodian/Malaysia,14
11363,American,32
11363,Chinese,13
11363,Delicatessen,7
11363,Italian,17
11363,Pizza/Italian,7
11364,American,65
11364,Asian,42
11364,Bagels/Pretzels,18
11364,Bakery,14
11364,Caf̩/Coffee/Tea,3
11364,Chinese,75
11364,Delicatessen,6
11364,Donuts,29
11364,Greek,9
11364,"Ice Cream, Gelato, Yogurt, Ices",9
11364,Iranian,3
11364,Irish,10
11364,Italian,31
11364,Japanese,37
11364,Jewish/Kosher,4
11364,Korean,43
11364,Other,4
11364,Pizza,10
11364,Pizza/Italian,9
11364,Tex-Mex,12
11365,Afghan,2
11365,American,65
11365,Asian,8
11365,Caf̩/Coffee/Tea,8
11365,Chinese,77
11365,Delicatessen,11
11365,Donuts,13
11365,Hamburgers,8
11365,"Ice Cream, Gelato, Yogurt, Ices",22
11365,Italian,11
11365,Japanese,14
11365,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6
11365,Mexican,10
11365,Middle Eastern,9
11365,Other,5
11365,Pakistani,3
11365,Pizza,12
11365,Pizza/Italian,21
11365,Sandwiches/Salads/Mixed Buffet,10
11365,Spanish,10
11366,American,23
11366,Asian,58
11366,Bakery,10
11366,Caf̩/Coffee/Tea,2
11366,Chicken,9
11366,Chinese,47
11366,Donuts,16
11366,Filipino,9
11366,French,8
11366,Hamburgers,11
11366,"Ice Cream, Gelato, Yogurt, Ices",21
11366,Italian,12
11366,Japanese,19
11366,Jewish/Kosher,78
11366,"Juice, Smoothies, Fruit Salads",4
11366,Korean,1
11366,Mediterranean,7
11366,Pizza,18
11366,Pizza/Italian,24
11366,Polynesian,9
11366,Russian,1
11366,Sandwiches,12
11366,Spanish,10
11366,Tex-Mex,7
11366,Thai,11
11367,Afghan,19
11367,American,31
11367,Asian,14
11367,Chinese,59
11367,Continental,22
11367,Delicatessen,10
11367,Donuts,19
11367,Hamburgers,11
11367,"Ice Cream, Gelato, Yogurt, Ices",7
11367,Japanese,1
11367,Jewish/Kosher,152
11367,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11
11367,Mediterranean,8
11367,Other,8
11367,Pizza,33
11367,Pizza/Italian,11
11367,Salads,7
11367,Sandwiches,19
11367,Vegetarian,11
11368,African,10
11368,American,298
11368,Asian,9
11368,Bakery,80
11368,"Bottled beverages, including water, sodas, juices, etc.",15
11368,Brazilian,6
11368,Caf̩/Coffee/Tea,31
11368,Chicken,20
11368,Chilean,3
11368,Chinese,161
11368,Chinese/Cuban,9
11368,Continental,8
11368,Delicatessen,25
11368,Donuts,18
11368,Hamburgers,27
11368,"Ice Cream, Gelato, Yogurt, Ices",9
11368,Indian,10
11368,Italian,28
11368,"Juice, Smoothies, Fruit Salads",42
11368,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",618
11368,Mexican,307
11368,Middle Eastern,9
11368,Not Listed/Not Applicable,4
11368,Other,17
11368,Peruvian,55
11368,Pizza,89
11368,Pizza/Italian,46
11368,Sandwiches,17
11368,Spanish,330
11369,American,199
11369,Bagels/Pretzels,26
11369,Bakery,16
11369,Caf̩/Coffee/Tea,14
11369,Caribbean,11
11369,Chinese,36
11369,Continental,5
11369,Delicatessen,1
11369,Donuts,16
11369,Hamburgers,14
11369,Hotdogs,9
11369,Italian,10
11369,Japanese,4
11369,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",60
11369,Mexican,15
11369,Peruvian,14
11369,Pizza,21
11369,Sandwiches,17
11369,Sandwiches/Salads/Mixed Buffet,45
11369,Spanish,22
11369,Tapas,2
11370,American,37
11370,Asian,5
11370,Chicken,4
11370,Chinese,37
11370,Delicatessen,12
11370,Donuts,5
11370,French,7
11370,Greek,19
11370,"Ice Cream, Gelato, Yogurt, Ices",6
11370,Indian,7
11370,Italian,15
11370,Other,6
11370,Pakistani,8
11370,Pizza,15
11370,Pizza/Italian,7
11370,Sandwiches,7
11370,Spanish,3
11371,American,78
11371,Bagels/Pretzels,16
11371,Bakery,1
11371,"Bottled beverages, including water, sodas, juices, etc.",6
11371,Delicatessen,5
11371,Donuts,12
11371,German,7
11371,Hamburgers,7
11371,Italian,11
11371,Jewish/Kosher,4
11371,Pizza/Italian,10
11371,Sandwiches,5
11371,Sandwiches/Salads/Mixed Buffet,5
11371,Seafood,6
11372,American,191
11372,Asian,106
11372,Bagels/Pretzels,17
11372,Bakery,170
11372,Bangladeshi,72
11372,"Bottled beverages, including water, sodas, juices, etc.",9
11372,Brazilian,10
11372,Caf̩/Coffee/Tea,53
11372,Chicken,27
11372,Chinese,169
11372,Chinese/Cuban,22
11372,Continental,9
11372,Donuts,46
11372,Hamburgers,18
11372,"Ice Cream, Gelato, Yogurt, Ices",31
11372,Indian,158
11372,Irish,11
11372,Italian,7
11372,Japanese,45
11372,"Juice, Smoothies, Fruit Salads",15
11372,Korean,15
11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",722
11372,Mexican,268
11372,Middle Eastern,13
11372,Other,19
11372,Pakistani,56
11372,Pancakes/Waffles,10
11372,Peruvian,149
11372,Pizza,93
11372,Pizza/Italian,15
11372,Sandwiches,14
11372,Seafood,6
11372,Spanish,343
11372,Tex-Mex,4
11372,Thai,73
11373,American,170
11373,Armenian,1
11373,Asian,112
11373,Bagels/Pretzels,5
11373,Bakery,175
11373,"Bottled beverages, including water, sodas, juices, etc.",45
11373,Caf̩/Coffee/Tea,85
11373,Cajun,11
11373,Chicken,10
11373,Chinese,262
11373,Continental,7
11373,Delicatessen,8
11373,Donuts,24
11373,Filipino,19
11373,Hamburgers,33
11373,"Ice Cream, Gelato, Yogurt, Ices",10
11373,Indonesian,16
11373,Irish,14
11373,Italian,15
11373,Japanese,42
11373,"Juice, Smoothies, Fruit Salads",28
11373,Korean,16
11373,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",160
11373,Mexican,75
11373,Other,12
11373,Peruvian,42
11373,Pizza,44
11373,Pizza/Italian,33
11373,Sandwiches,26
11373,Sandwiches/Salads/Mixed Buffet,31
11373,Seafood,8
11373,Spanish,68
11373,Steak,29
11373,Tex-Mex,6
11373,Thai,127
11373,Vietnamese/Cambodian/Malaysia,44
11374,American,125
11374,Asian,22
11374,Bagels/Pretzels,8
11374,Bakery,18
11374,Barbecue,9
11374,Caf̩/Coffee/Tea,8
11374,Chinese,69
11374,Chinese/Japanese,11
11374,Delicatessen,17
11374,Donuts,24
11374,Eastern European,26
11374,Hamburgers,10
11374,"Ice Cream, Gelato, Yogurt, Ices",7
11374,Indian,25
11374,Irish,8
11374,Italian,9
11374,Japanese,47
11374,Jewish/Kosher,84
11374,"Juice, Smoothies, Fruit Salads",8
11374,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",30
11374,Mediterranean,9
11374,Mexican,5
11374,Middle Eastern,6
11374,Peruvian,37
11374,Pizza,48
11374,Russian,35
11374,Sandwiches,5
11374,Seafood,9
11374,Tex-Mex,5
11374,Thai,6
11374,Turkish,8
11374,Vegetarian,12
11375,American,278
11375,Asian,39
11375,Bagels/Pretzels,49
11375,Bakery,80
11375,Caf̩/Coffee/Tea,45
11375,Chinese,128
11375,Continental,13
11375,Delicatessen,32
11375,Donuts,45
11375,French,14
11375,German,15
11375,Greek,27
11375,Hamburgers,34
11375,"Ice Cream, Gelato, Yogurt, Ices",38
11375,Indian,25
11375,Irish,54
11375,Italian,90
11375,Japanese,100
11375,Jewish/Kosher,122
11375,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",33
11375,Mediterranean,47
11375,Mexican,24
11375,Other,3
11375,Peruvian,26
11375,Pizza,81
11375,Pizza/Italian,45
11375,Russian,10
11375,Sandwiches,36
11375,Soups & Sandwiches,3
11375,Spanish,16
11375,Steak,3
11375,Tex-Mex,29
11375,Thai,64
11375,Turkish,12
11377,American,216
11377,Asian,35
11377,Bagels/Pretzels,11
11377,Bakery,55
11377,Bangladeshi,10
11377,"Bottled beverages, including water, sodas, juices, etc.",11
11377,Caf̩/Coffee/Tea,55
11377,Chicken,10
11377,Chinese,140
11377,Delicatessen,32
11377,Donuts,24
11377,Eastern European,9
11377,Filipino,148
11377,French,2
11377,Hamburgers,22
11377,"Ice Cream, Gelato, Yogurt, Ices",11
11377,Indian,19
11377,Irish,86
11377,Italian,21
11377,Japanese,20
11377,Jewish/Kosher,10
11377,"Juice, Smoothies, Fruit Salads",6
11377,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",281
11377,Mexican,103
11377,Not Listed/Not Applicable,13
11377,Other,26
11377,Peruvian,18
11377,Pizza,66
11377,Pizza/Italian,47
11377,Sandwiches,9
11377,Sandwiches/Salads/Mixed Buffet,13
11377,Seafood,13
11377,Spanish,97
11377,Thai,52
11378,American,150
11378,Bakery,26
11378,"Bottled beverages, including water, sodas, juices, etc.",10
11378,Caf̩/Coffee/Tea,2
11378,Chinese,89
11378,Delicatessen,42
11378,Donuts,21
11378,Eastern European,14
11378,"Ice Cream, Gelato, Yogurt, Ices",4
11378,Indian,2
11378,Irish,11
11378,Italian,16
11378,Japanese,18
11378,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11
11378,Mexican,30
11378,Other,2
11378,Peruvian,10
11378,Pizza,73
11378,Pizza/Italian,51
11378,Polish,11
11378,Sandwiches,9
11378,Spanish,13
11378,Tex-Mex,17
11379,American,38
11379,Bagels/Pretzels,11
11379,Bakery,16
11379,"Bottled beverages, including water, sodas, juices, etc.",3
11379,Caf̩/Coffee/Tea,10
11379,Chicken,5
11379,Chinese,46
11379,Donuts,21
11379,Hamburgers,7
11379,"Ice Cream, Gelato, Yogurt, Ices",15
11379,Irish,9
11379,Italian,35
11379,Japanese,1
11379,Other,3
11379,Peruvian,2
11379,Pizza,27
11379,Pizza/Italian,33
11379,Sandwiches,21
11379,Spanish,31
11379,Tex-Mex,10
11385,American,412
11385,Bagels/Pretzels,19
