,Address ZIP,Address City,DCA License Number,License Type,License Expiration Date
52752,11229,BROOKLYN,1120527-DCA,Individual,02/28/2019
52753,10710,YONKERS,1384285-DCA,Individual,02/28/2019
52755,10460,BRONX,2022447-DCA,Individual,09/30/2018
52757,10301,STATEN ISLAND,2060321-DCA,Individual,07/31/2018
52758,10457,BRONX,1325124-DCA,Business,07/31/2019
52759,11224,BROOKLYN,2009364-DCA,Business,03/15/2018
52760,10472,BRONX,1099785-DCA,Business,12/31/2017
52761,11231,BROOKLYN,0888127-DCA,Business,02/28/2019
52762,10036,NEW YORK,2019816-2-DCA,Business,12/31/2018
52763,11435,JAMAICA,1289196-DCA,Individual,02/28/2019
52764,11234,BROOKLYN,2057319-DCA,Individual,05/31/2019
52765,10463,BRONX,1210741-DCA,Individual,05/31/2019
52766,10001,NEW YORK,1433581-DCA,Business,02/28/2019
52767,10024,NEW YORK,2050184-DCA,Business,02/28/2019
52768,10011,NEW YORK,1419773-DCA,Business,12/31/2017
52769,10065,NEW YORK,1042153-DCA,Business,12/31/2017
52770,11435,JAMAICA,1245827-DCA,Individual,02/28/2019
52771,10460,BRONX,2046719-DCA,Business,07/31/2019
52773,11213,BROOKLYN,1020178-DCA,Individual,10/31/2018
52774,11375,FOREST HILLS,1320264-DCA,Business,03/31/2018
52775,11421,WOODHAVEN,1462295-DCA,Individual,05/31/2019
52776,11210,BROOKLYN,0943752-DCA,Business,03/31/2018
52777,11428,QUEENS VILLAGE,2043526-DCA,Business,03/31/2018
52778,10029,NEW YORK,2059019-DCA,Business,12/31/2019
52779,10019,NEW YORK,2036556-DCA,Business,12/31/2016
52780,11218,BROOKLYN,2046502-DCA,Business,02/28/2019
52781,11218,BROOKLYN,1261858-DCA,Individual,02/28/2019
52782,11367,FLUSHING,2033506-DCA,Business,05/01/2018
52784,11364,OAKLAND GARDENS,1247108-DCA,Business,02/28/2019
52785,10312,STATEN ISLAND,1462010-DCA,Individual,02/28/2019
52786,11557,HEWLETT,2016236-DCA,Business,02/28/2019
52787,10027,NEW YORK,1455962-DCA,Business,12/31/2018
52788,10002,NEW YORK,1185771-DCA,Individual,02/28/2019
52789,11514,CARLE PLACE,1373465-DCA,Business,02/28/2018
52790,11414,Howard Beach,2049574-DCA,Business,02/28/2019
52791,10451,BRONX,1413671-DCA,Business,12/31/2018
52792,10303,STATEN ISLAND,1066431-DCA,Business,02/28/2019
52793,11211,BROOKLYN,1208769-DCA,Business,06/30/2018
52794,11201,BROOKLYN,2008227-DCA,Business,05/01/2018
52796,10466,BRONX,1376909-DCA,Business,07/31/2019
52797,11222,BROOKLYN,2019204-2-DCA,Business,12/31/2018
52798,10305,STATEN ISLAND,0922666-DCA,Business,12/31/2017
52799,11206,BROOKLYN,0962587-DCA,Business,02/28/2019
52800,11021,GREAT NECK,1128104-DCA,Business,02/28/2019
52801,11237,BROOKLYN,2036910-DCA,Business,07/31/2019
52802,11236,BROOKLYN,0873754-DCA,Individual,05/31/2019
52803,11413,SPRINGFIELD GARDENS,2047484-DCA,Individual,02/28/2018
52804,11213,BROOKLYN,2060521-DCA,Business,12/31/2019
52805,11219,BROOKLYN,2039914-DCA,Business,04/30/2018
52806,10301,STATEN ISLAND,0984161-DCA,Individual,02/28/2019
52807,11101,LONG ISLAND CITY,0881970-DCA,Business,02/28/2019
52808,10458,BRONX,1217166-DCA,Business,12/31/2017
52809,10704,YONKERS,1396857-DCA,Business,02/28/2019
52810,11372,JACKSON HTS,1221570-DCA,Business,03/31/2018
52811,11220,BROOKLYN,1231688-DCA,Business,12/31/2018
52812,10022,NEW YORK,1441920-DCA,Business,12/31/2017
52814,11242,BROOKLYN,2044936-DCA,Business,01/31/2019
52815,11215,BROOKLYN,2058882-DCA,Business,12/31/2018
52816,11433,JAMAICA,2017662-2-DCA,Business,12/31/2018
52817,11364,BAYSIDE HILLS,1258958-DCA,Business,02/28/2019
52818,10469,BRONX,1403778-DCA,Business,07/31/2019
52819,11224,BROOKLYN,0777123-DCA,Individual,02/28/2019
52820,11217,BROOKLYN,2045398-DCA,Business,06/30/2018
52821,11933,BAITING HOLLOW,1303543-DCA,Individual,02/28/2019
52822,11554,EAST MEADOW,2057746-DCA,Business,02/28/2019
52824,11231,BROOKLYN,0787501-DCA,Business,03/31/2019
52825,10452,BRONX,2041440-DCA,Individual,07/31/2018
52826,11434,JAMAICA,2024813-2-DCA,Business,12/31/2018
52827,11422,ROSEDALE,0793836-DCA,Individual,02/28/2019
52828,11230,BROOKLYN,1264338-DCA,Business,12/31/2018
52829,10314,STATEN ISLAND,0967069-DCA,Individual,02/28/2019
52830,11222,BROOKLYN,1224538-DCA,Business,12/31/2017
52831,10036,NEW YORK,2031387-DCA,Business,07/31/2019
52832,11385,RIDGEWOOD,2019526-2-DCA,Business,12/31/2018
52833,11003,ELMONT,1398218-DCA,Individual,02/28/2019
52834,11040,NEW HYDE PARK,2058622-DCA,Individual,02/28/2019
52835,11435,BRIARWOOD,1309407-DCA,Business,02/28/2019
52836,11215,BROOKLYN,2050851-DCA,Business,04/15/2019
52837,10314,STATEN ISLAND,1343849-DCA,Individual,05/31/2019
52838,11101,LONG ISLAND CITY,2003571-DCA,Business,12/26/2017
52839,11207,BROOKLYN,2022574-DCA,Business,12/31/2018
52840,11554,EAST MEADOW,1127571-DCA,Individual,06/15/2018
52841,10011,NEW YORK,1000917-DCA,Business,04/15/2018
52842,10001,NEW YORK,2053323-DCA,Business,02/28/2019
52844,10453,BRONX,1092224-DCA,Individual,10/31/2018
52845,10306,STATEN ISLAND,2053556-DCA,Business,02/28/2019
52846,10075,NEW YORK,1384694-DCA,Business,03/31/2019
52847,10309,STATEN ISLAND,1456206-DCA,Business,12/31/2018
52849,10451,BRONX,1453114-DCA,Individual,02/28/2018
52850,11209,BROOKLYN,0864390-DCA,Individual,05/31/2019
52851,11358,FLUSHING,2032240-DCA,Business,02/28/2019
52852,10017,NEW YORK,2052219-DCA,Individual,07/31/2018
52853,10303,STATEN ISLAND,2051864-2-DCA,Business,12/31/2018
52854,11103,ASTORIA,2006508-DCA,Business,03/31/2018
52855,11230,BROOKLYN,2052767-DCA,Individual,04/30/2018
52856,11364,OAKLAND GARDENS,2054082-DCA,Individual,02/28/2019
52857,10708,BRONXVILLE,2058694-DCA,Business,02/28/2019
52858,11791,SYOSSET,0794530-DCA,Individual,05/31/2019
52859,11580,VALLEY STREAM,2032402-DCA,Business,02/28/2019
52860,10128,NEW YORK,1135152-DCA,Business,12/31/2017
52861,10016,NEW YORK,1130692-DCA,Business,12/31/2017
52862,11372,JACKSON HEIGHTS,2028056-DCA,Business,07/31/2019
52863,10475,BRONX,1408745-DCA,Individual,02/28/2019
52864,10017,NEW YORK,2029591-DCA,Business,03/31/2019
52865,11218,BROOKLYN,1446779-DCA,Business,04/30/2018
52866,10033,NEW YORK,1470216-DCA,Business,03/31/2019
52868,11237,BROOKLYN,0909412-DCA,Individual,09/30/2018
52869,11435,JAMAICA,2021383-DCA,Individual,02/28/2019
52870,11101,LONG ISLAND CITY,1383744-DCA,Business,12/31/2018
52872,10040,NEW YORK,1338645-DCA,Business,12/31/2017
52873,11204,BROOKLYN,1399868-DCA,Business,12/31/2018
52874,10036,NEW YORK,1331056-DCA,Business,07/31/2019
52875,11598,WOODMERE,1381045-DCA,Business,02/28/2019
52877,11208,BROOKLYN,0971826-DCA,Individual,02/28/2019
52878,10017,NEW YORK,2015306-DCA,Business,03/31/2019
52879,11429,QUEENS VILLAGE,1325174-DCA,Business,02/28/2019
52881,10019,NEW YORK,2055393-DCA,Individual,07/31/2018
52882,11416,OZONE PARK,1147410-DCA,Business,12/31/2017
52883,11691,FAR ROCKAWAY,2049754-DCA,Business,12/31/2018
52884,10033,NEW YORK,2022590-DCA,Business,12/31/2018
52886,11354,FLUSHING,2005053-DCA,Business,07/31/2019
52887,11692,ARVERNE,2013161-DCA,Individual,02/28/2019
52888,11427,QUEENS VLG,1147992-DCA,Business,02/28/2019
52889,11219,BROOKLYN,1249112-DCA,Business,12/31/2018
52890,11354,FLUSHING,1461214-DCA,Business,01/16/2018
52891,11221,BROOKLYN,2038858-DCA,Business,03/31/2018
52892,10473,BRONX,2010136-2161-DCA,Business,12/31/2017
52893,11204,BROOKLYN,0927520-DCA,Individual,02/28/2019
52894,11223,BROOKLYN,1356775-DCA,Business,07/31/2019
52895,11420,SOUTH OZONE PARK,2023681-DCA,Business,02/28/2019
