zipcode,type,count
11221,Middle Eastern,1
11221,Other,1
11221,Pizza,1
11221,Pizza/Italian,1
11221,Soul Food,1
11221,Spanish,1
11221,Tex-Mex,1
11221,Vegetarian,1
11221,Vietnamese/Cambodian/Malaysia,1
11222,American,1
11222,Armenian,1
11222,Asian,1
11222,Bagels/Pretzels,1
11222,Bakery,1
11222,"Bottled beverages, including water, sodas, juices, etc.",1
11222,Caf̩/Coffee/Tea,1
11222,Chicken,1
11222,Chinese,1
11222,Continental,1
11222,Delicatessen,1
11222,French,1
11222,Hamburgers,1
11222,"Ice Cream, Gelato, Yogurt, Ices",1
11222,Indian,1
11222,Indonesian,1
11222,Irish,1
11222,Italian,1
11222,Japanese,1
11222,"Juice, Smoothies, Fruit Salads",1
11222,Korean,1
11222,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11222,Mediterranean,1
11222,Mexican,1
11222,Middle Eastern,1
11222,Other,1
11222,Pizza,1
11222,Pizza/Italian,1
11222,Polish,1
11222,Portuguese,1
11222,Sandwiches,1
11222,Seafood,1
11222,Soul Food,1
11222,Spanish,1
11222,Steak,1
11222,Thai,1
11222,Turkish,1
11222,Vegetarian,1
11222,Vietnamese/Cambodian/Malaysia,1
11223,American,1
11223,Asian,1
11223,Bagels/Pretzels,1
11223,Bakery,1
11223,Caf̩/Coffee/Tea,1
11223,Chicken,1
11223,Chinese,1
11223,Delicatessen,1
11223,Donuts,1
11223,Eastern European,1
11223,Greek,1
11223,Italian,1
11223,Japanese,1
11223,Jewish/Kosher,1
11223,"Juice, Smoothies, Fruit Salads",1
11223,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11223,Mediterranean,1
11223,Mexican,1
11223,Middle Eastern,1
11223,Other,1
11223,Peruvian,1
11223,Pizza,1
11223,Pizza/Italian,1
11223,Russian,1
11223,Sandwiches,1
11223,Seafood,1
11223,Soups & Sandwiches,1
11223,Spanish,1
11223,Turkish,1
11223,Vegetarian,1
11223,Vietnamese/Cambodian/Malaysia,1
11224,American,1
11224,"Bottled beverages, including water, sodas, juices, etc.",1
11224,Caf̩/Coffee/Tea,1
11224,Caribbean,1
11224,Chicken,1
11224,Chinese,1
11224,Donuts,1
11224,Hamburgers,1
11224,Hotdogs,1
11224,"Ice Cream, Gelato, Yogurt, Ices",1
11224,Italian,1
11224,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11224,Mexican,1
11224,Other,1
11224,Pizza,1
11224,Russian,1
11224,Sandwiches,1
11224,Spanish,1
11224,Turkish,1
11225,American,1
11225,Armenian,1
11225,Bagels/Pretzels,1
11225,Bakery,1
11225,Caf̩/Coffee/Tea,1
11225,Caribbean,1
11225,Chicken,1
11225,Chinese,1
11225,Creole,1
11225,Donuts,1
11225,Hamburgers,1
11225,Indian,1
11225,Italian,1
11225,Japanese,1
11225,Jewish/Kosher,1
11225,"Juice, Smoothies, Fruit Salads",1
11225,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11225,Mediterranean,1
11225,Mexican,1
11225,Middle Eastern,1
11225,Pizza,1
11225,Sandwiches/Salads/Mixed Buffet,1
11225,Soul Food,1
11225,Spanish,1
11225,Vegetarian,1
11226,African,1
11226,American,1
11226,Asian,1
11226,Bagels/Pretzels,1
11226,Bakery,1
11226,"Bottled beverages, including water, sodas, juices, etc.",1
11226,Caf̩/Coffee/Tea,1
11226,Caribbean,1
11226,Chicken,1
11226,Chinese,1
11226,Chinese/Japanese,1
11226,Creole,1
11226,Donuts,1
11226,Fruits/Vegetables,1
11226,Hamburgers,1
11226,"Ice Cream, Gelato, Yogurt, Ices",1
11226,Indian,1
11226,Japanese,1
11226,"Juice, Smoothies, Fruit Salads",1
11226,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11226,Mexican,1
11226,Other,1
11226,Pakistani,1
11226,Pizza,1
11226,Pizza/Italian,1
11226,Sandwiches,1
11226,Soul Food,1
11226,Spanish,1
11226,Tex-Mex,1
11226,Thai,1
11226,Vegetarian,1
11228,American,1
11228,Armenian,1
11228,Bakery,1
11228,"Bottled beverages, including water, sodas, juices, etc.",1
11228,Caf̩/Coffee/Tea,1
11228,Chinese,1
11228,Chinese/Japanese,1
11228,Delicatessen,1
11228,Donuts,1
11228,Hotdogs,1
11228,"Ice Cream, Gelato, Yogurt, Ices",1
11228,Italian,1
11228,Japanese,1
11228,Mexican,1
11228,Middle Eastern,1
11228,Pizza,1
11228,Pizza/Italian,1
11228,Salads,1
11228,Soups & Sandwiches,1
11228,Steak,1
11229,Afghan,1
11229,American,1
11229,Asian,1
11229,Bagels/Pretzels,1
11229,Bakery,1
11229,"Bottled beverages, including water, sodas, juices, etc.",1
11229,Caf̩/Coffee/Tea,1
11229,Chinese,1
11229,Donuts,1
11229,Eastern European,1
11229,French,1
11229,"Ice Cream, Gelato, Yogurt, Ices",1
11229,Irish,1
11229,Italian,1
11229,Japanese,1
11229,Jewish/Kosher,1
11229,"Juice, Smoothies, Fruit Salads",1
11229,Mediterranean,1
11229,Mexican,1
11229,Middle Eastern,1
11229,Pizza,1
11229,Pizza/Italian,1
11229,Russian,1
11229,Sandwiches,1
11229,Tex-Mex,1
11229,Thai,1
11229,Turkish,1
11229,Vietnamese/Cambodian/Malaysia,1
11230,Afghan,1
11230,American,1
11230,Bakery,1
11230,Caf̩/Coffee/Tea,1
11230,Caribbean,1
11230,Chicken,1
11230,Chinese,1
11230,Chinese/Japanese,1
11230,Delicatessen,1
11230,Donuts,1
11230,Eastern European,1
11230,"Ice Cream, Gelato, Yogurt, Ices",1
11230,Indian,1
11230,Italian,1
11230,Japanese,1
11230,Jewish/Kosher,1
11230,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11230,Mediterranean,1
11230,Mexican,1
11230,Middle Eastern,1
11230,Other,1
11230,Pakistani,1
11230,Pizza,1
11230,Pizza/Italian,1
11230,Russian,1
11230,Sandwiches,1
11230,Spanish,1
11230,Steak,1
11230,Turkish,1
11231,American,1
11231,Bagels/Pretzels,1
11231,Bakery,1
11231,Barbecue,1
11231,Caf̩/Coffee/Tea,1
11231,Chicken,1
11231,Chinese,1
11231,Delicatessen,1
11231,Donuts,1
11231,Eastern European,1
11231,English,1
11231,French,1
11231,Greek,1
11231,"Ice Cream, Gelato, Yogurt, Ices",1
11231,Italian,1
11231,Japanese,1
11231,"Juice, Smoothies, Fruit Salads",1
11231,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11231,Mediterranean,1
11231,Mexican,1
11231,Middle Eastern,1
11231,Other,1
11231,Pizza,1
11231,Pizza/Italian,1
11231,Seafood,1
11231,Tex-Mex,1
11231,Thai,1
11231,Vietnamese/Cambodian/Malaysia,1
11232,American,1
11232,Asian,1
11232,Bakery,1
11232,Caf̩/Coffee/Tea,1
11232,Chicken,1
11232,Chinese,1
11232,Delicatessen,1
11232,Donuts,1
11232,Hamburgers,1
11232,Japanese,1
11232,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11232,Mexican,1
11232,Middle Eastern,1
11232,Other,1
11232,Peruvian,1
11232,Pizza,1
11232,Pizza/Italian,1
11232,Sandwiches,1
11232,Sandwiches/Salads/Mixed Buffet,1
11232,Spanish,1
11232,Turkish,1
11232,Vietnamese/Cambodian/Malaysia,1
11233,African,1
11233,American,1
11233,Asian,1
11233,Bakery,1
11233,Bangladeshi,1
11233,Barbecue,1
11233,Caf̩/Coffee/Tea,1
11233,Cajun,1
11233,Caribbean,1
11233,Chicken,1
11233,Chinese,1
11233,Creole,1
11233,Donuts,1
11233,French,1
11233,Hamburgers,1
11233,Indian,1
11233,Italian,1
11233,"Juice, Smoothies, Fruit Salads",1
11233,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11233,Mexican,1
11233,Other,1
11233,Pizza,1
11233,Soul Food,1
11234,American,1
11234,Armenian,1
11234,Asian,1
11234,Bagels/Pretzels,1
11234,Bakery,1
11234,Caf̩/Coffee/Tea,1
11234,Caribbean,1
11234,Chicken,1
11234,Chinese,1
11234,Chinese/Japanese,1
11234,Creole,1
11234,Delicatessen,1
11234,Donuts,1
11234,Hamburgers,1
11234,Hotdogs,1
11234,"Ice Cream, Gelato, Yogurt, Ices",1
11234,Indian,1
11234,Italian,1
11234,Japanese,1
11234,Jewish/Kosher,1
11234,Mediterranean,1
11234,Mexican,1
11234,Other,1
11234,Pancakes/Waffles,1
11234,Peruvian,1
11234,Pizza,1
11234,Pizza/Italian,1
11234,Sandwiches,1
11234,Sandwiches/Salads/Mixed Buffet,1
11234,Seafood,1
11234,Tex-Mex,1
11234,Vietnamese/Cambodian/Malaysia,1
11235,American,1
11235,Asian,1
11235,Bagels/Pretzels,1
11235,Bakery,1
11235,Caf̩/Coffee/Tea,1
11235,Chicken,1
11235,Chinese,1
11235,Chinese/Japanese,1
11235,Delicatessen,1
11235,Donuts,1
11235,Eastern European,1
11235,French,1
11235,Greek,1
11235,Hamburgers,1
11235,"Ice Cream, Gelato, Yogurt, Ices",1
11235,Indian,1
11235,Italian,1
11235,Japanese,1
11235,Jewish/Kosher,1
11235,"Juice, Smoothies, Fruit Salads",1
11235,Korean,1
11235,Mediterranean,1
11235,Mexican,1
11235,Middle Eastern,1
11235,Other,1
11235,Pakistani,1
11235,Pizza,1
11235,Pizza/Italian,1
11235,Russian,1
11235,Sandwiches,1
11235,Sandwiches/Salads/Mixed Buffet,1
11235,Seafood,1
11235,Tex-Mex,1
11235,Turkish,1
11236,African,1
11236,American,1
11236,Bagels/Pretzels,1
11236,Bakery,1
11236,Caf̩/Coffee/Tea,1
11236,Caribbean,1
11236,Chicken,1
11236,Chinese,1
11236,Creole,1
11236,Delicatessen,1
11236,Donuts,1
11236,Hamburgers,1
11236,Italian,1
11236,Jewish/Kosher,1
11236,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11236,Mexican,1
11236,Other,1
11236,Pizza,1
11236,Pizza/Italian,1
11236,Sandwiches,1
11236,Sandwiches/Salads/Mixed Buffet,1
11236,Spanish,1
11236,Tex-Mex,1
11237,American,1
11237,Bakery,1
11237,Barbecue,1
11237,Caf̩/Coffee/Tea,1
11237,Caribbean,1
11237,Chicken,1
11237,Chinese,1
11237,Chinese/Cuban,1
11237,Creole,1
11237,Donuts,1
11237,English,1
11237,Ethiopian,1
11237,French,1
11237,Hamburgers,1
11237,"Ice Cream, Gelato, Yogurt, Ices",1
11237,Indian,1
11237,Italian,1
11237,Japanese,1
11237,"Juice, Smoothies, Fruit Salads",1
11237,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11237,Mexican,1
11237,Middle Eastern,1
11237,Other,1
11237,Pakistani,1
11237,Peruvian,1
11237,Pizza,1
11237,Pizza/Italian,1
11237,Salads,1
11237,Sandwiches,1
11237,Spanish,1
11237,Tex-Mex,1
11237,Thai,1
11237,Vietnamese/Cambodian/Malaysia,1
11238,African,1
11238,American,1
11238,Asian,1
11238,Bagels/Pretzels,1
11238,Bakery,1
11238,"Bottled beverages, including water, sodas, juices, etc.",1
11238,Caf̩/Coffee/Tea,1
11238,Caribbean,1
11238,Chicken,1
11238,Chinese,1
11238,French,1
11238,Hamburgers,1
11238,Hotdogs,1
11238,"Ice Cream, Gelato, Yogurt, Ices",1
11238,Indian,1
11238,Italian,1
11238,Japanese,1
11238,"Juice, Smoothies, Fruit Salads",1
11238,Korean,1
11238,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11238,Mediterranean,1
11238,Mexican,1
11238,Middle Eastern,1
11238,Other,1
11238,Pizza,1
11238,Pizza/Italian,1
11238,Sandwiches,1
11238,Sandwiches/Salads/Mixed Buffet,1
11238,Seafood,1
11238,Soul Food,1
11238,Spanish,1
11238,Tex-Mex,1
11238,Thai,1
11238,Vegetarian,1
11238,Vietnamese/Cambodian/Malaysia,1
11239,American,1
11239,Caribbean,1
11239,Chicken,1
11239,Chinese,1
11239,Donuts,1
11239,Italian,1
11239,"Juice, Smoothies, Fruit Salads",1
11239,Pizza,1
11239,Seafood,1
11241,Caf̩/Coffee/Tea,1
11242,Delicatessen,1
11245,American,1
11245,Continental,1
11249,American,1
11249,Armenian,1
11249,Asian,1
11249,Bakery,1
11249,Caf̩/Coffee/Tea,1
11249,Chinese,1
11249,Creole/Cajun,1
11249,Delicatessen,1
11249,Donuts,1
11249,Eastern European,1
11249,French,1
11249,Hawaiian,1
11249,"Ice Cream, Gelato, Yogurt, Ices",1
11249,Italian,1
11249,Japanese,1
11249,Jewish/Kosher,1
11249,"Juice, Smoothies, Fruit Salads",1
11249,Mediterranean,1
11249,Mexican,1
11249,Middle Eastern,1
11249,Other,1
11249,Pizza,1
11249,Pizza/Italian,1
11249,Polish,1
11249,Sandwiches/Salads/Mixed Buffet,1
11249,Scandinavian,1
11249,Seafood,1
11249,Tapas,1
11249,Thai,1
11256,American,1
11352,Chinese,1
11354,American,1
11354,Asian,1
11354,Bagels/Pretzels,1
11354,Bakery,1
11354,"Bottled beverages, including water, sodas, juices, etc.",1
11354,Caf̩/Coffee/Tea,1
11354,Cajun,1
11354,Chicken,1
11354,Chinese,1
11354,Chinese/Japanese,1
11354,Delicatessen,1
11354,Donuts,1
11354,Fruits/Vegetables,1
11354,Hamburgers,1
11354,Hotdogs/Pretzels,1
11354,"Ice Cream, Gelato, Yogurt, Ices",1
11354,Italian,1
11354,Japanese,1
11354,"Juice, Smoothies, Fruit Salads",1
11354,Korean,1
11354,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11354,Other,1
11354,Pancakes/Waffles,1
11354,Pizza,1
11354,Pizza/Italian,1
11354,Sandwiches,1
11354,Sandwiches/Salads/Mixed Buffet,1
11354,Seafood,1
11354,Spanish,1
11354,Tapas,1
11354,Vietnamese/Cambodian/Malaysia,1
11355,Afghan,1
11355,American,1
11355,Asian,1
11355,Bakery,1
11355,"Bottled beverages, including water, sodas, juices, etc.",1
11355,Caf̩/Coffee/Tea,1
11355,Chicken,1
11355,Chinese,1
11355,Chinese/Cuban,1
11355,Delicatessen,1
11355,Donuts,1
11355,Indian,1
11355,Irish,1
11355,"Juice, Smoothies, Fruit Salads",1
11355,Korean,1
11355,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11355,Middle Eastern,1
11355,Other,1
11355,Pakistani,1
11355,Pizza,1
11355,Pizza/Italian,1
11355,Sandwiches,1
11355,Seafood,1
11355,Thai,1
11355,Vegetarian,1
11355,Vietnamese/Cambodian/Malaysia,1
11356,Afghan,1
11356,American,1
11356,Asian,1
11356,"Bottled beverages, including water, sodas, juices, etc.",1
11356,Brazilian,1
11356,Caf̩/Coffee/Tea,1
11356,Chicken,1
11356,Chinese,1
11356,Delicatessen,1
11356,Donuts,1
11356,Filipino,1
11356,Hamburgers,1
11356,Italian,1
11356,Japanese,1
11356,Korean,1
11356,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11356,Mexican,1
11356,Pizza,1
11356,Pizza/Italian,1
11356,Sandwiches,1
11356,Spanish,1
11356,Steak,1
11357,American,1
11357,Asian,1
11357,Bagels/Pretzels,1
11357,Bakery,1
11357,Caf̩/Coffee/Tea,1
11357,Caribbean,1
11357,Chinese,1
11357,Chinese/Japanese,1
11357,Delicatessen,1
11357,Donuts,1
11357,German,1
11357,Greek,1
11357,Hamburgers,1
11357,"Ice Cream, Gelato, Yogurt, Ices",1
11357,Italian,1
11357,Japanese,1
11357,"Juice, Smoothies, Fruit Salads",1
11357,Pizza,1
11357,Pizza/Italian,1
11357,Sandwiches,1
11357,Spanish,1
11358,American,1
11358,Asian,1
11358,Bagels/Pretzels,1
11358,Bakery,1
11358,Caf̩/Coffee/Tea,1
11358,Chicken,1
11358,Chinese,1
11358,Chinese/Japanese,1
11358,Donuts,1
11358,Greek,1
11358,"Ice Cream, Gelato, Yogurt, Ices",1
11358,Indian,1
11358,Irish,1
11358,Italian,1
11358,Japanese,1
11358,"Juice, Smoothies, Fruit Salads",1
11358,Korean,1
11358,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11358,Mediterranean,1
11358,Mexican,1
11358,Middle Eastern,1
11358,Other,1
11358,Pizza,1
11358,Pizza/Italian,1
11358,Sandwiches,1
11358,Spanish,1
11358,Tex-Mex,1
11358,Thai,1
11360,American,1
11360,Asian,1
11360,Chinese,1
11360,Continental,1
11360,Delicatessen,1
11360,Donuts,1
11360,Hamburgers,1
11360,"Ice Cream, Gelato, Yogurt, Ices",1
11360,Italian,1
11360,Jewish/Kosher,1
11360,Pizza/Italian,1
11360,Steak,1
11361,American,1
11361,Asian,1
11361,Bakery,1
11361,Caf̩/Coffee/Tea,1
11361,Chicken,1
11361,Chinese,1
11361,Delicatessen,1
11361,Donuts,1
11361,French,1
11361,Greek,1
11361,Hamburgers,1
11361,"Ice Cream, Gelato, Yogurt, Ices",1
11361,Indian,1
11361,Irish,1
11361,Italian,1
11361,Japanese,1
11361,"Juice, Smoothies, Fruit Salads",1
11361,Korean,1
11361,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11361,Mexican,1
11361,Peruvian,1
11361,Pizza,1
11361,Pizza/Italian,1
11361,Sandwiches,1
11361,Sandwiches/Salads/Mixed Buffet,1
11361,Steak,1
11361,Tex-Mex,1
11361,Thai,1
11361,Vietnamese/Cambodian/Malaysia,1
11362,American,1
11362,Asian,1
11362,Bagels/Pretzels,1
11362,Bakery,1
11362,Caf̩/Coffee/Tea,1
11362,Chinese,1
11362,Donuts,1
11362,French,1
11362,Greek,1
11362,Hamburgers,1
11362,"Ice Cream, Gelato, Yogurt, Ices",1
11362,Italian,1
11362,Japanese,1
11362,Korean,1
11362,Mexican,1
11362,Other,1
11362,Peruvian,1
11362,Pizza,1
11362,Pizza/Italian,1
11362,Spanish,1
11362,Thai,1
11362,Turkish,1
11362,Vietnamese/Cambodian/Malaysia,1
11363,American,1
11363,Chinese,1
11363,Delicatessen,1
11363,Italian,1
11363,Pizza/Italian,1
11364,American,1
11364,Asian,1
11364,Bagels/Pretzels,1
11364,Bakery,1
11364,Caf̩/Coffee/Tea,1
11364,Chinese,1
11364,Delicatessen,1
11364,Donuts,1
11364,Greek,1
11364,"Ice Cream, Gelato, Yogurt, Ices",1
11364,Iranian,1
11364,Irish,1
11364,Italian,1
11364,Japanese,1
11364,Jewish/Kosher,1
11364,Korean,1
11364,Other,1
11364,Pizza,1
11364,Pizza/Italian,1
11364,Tex-Mex,1
11365,Afghan,1
11365,American,1
11365,Asian,1
11365,Caf̩/Coffee/Tea,1
11365,Chinese,1
11365,Delicatessen,1
11365,Donuts,1
11365,Hamburgers,1
11365,"Ice Cream, Gelato, Yogurt, Ices",1
11365,Italian,1
11365,Japanese,1
11365,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11365,Mexican,1
11365,Middle Eastern,1
11365,Other,1
11365,Pakistani,1
11365,Pizza,1
11365,Pizza/Italian,1
11365,Sandwiches/Salads/Mixed Buffet,1
11365,Spanish,1
11366,American,1
11366,Asian,1
11366,Bakery,1
11366,Caf̩/Coffee/Tea,1
11366,Chicken,1
11366,Chinese,1
11366,Donuts,1
11366,Filipino,1
11366,French,1
11366,Hamburgers,1
11366,"Ice Cream, Gelato, Yogurt, Ices",1
11366,Italian,1
11366,Japanese,1
11366,Jewish/Kosher,1
11366,"Juice, Smoothies, Fruit Salads",1
11366,Korean,1
11366,Mediterranean,1
11366,Pizza,1
11366,Pizza/Italian,1
11366,Polynesian,1
11366,Russian,1
11366,Sandwiches,1
11366,Spanish,1
11366,Tex-Mex,1
11366,Thai,1
11367,Afghan,1
11367,American,1
11367,Asian,1
11367,Chinese,1
11367,Continental,1
11367,Delicatessen,1
11367,Donuts,1
11367,Hamburgers,1
11367,"Ice Cream, Gelato, Yogurt, Ices",1
11367,Japanese,1
11367,Jewish/Kosher,1
11367,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11367,Mediterranean,1
11367,Other,1
11367,Pizza,1
11367,Pizza/Italian,1
11367,Salads,1
11367,Sandwiches,1
11367,Vegetarian,1
11368,African,1
11368,American,1
11368,Asian,1
11368,Bakery,1
11368,"Bottled beverages, including water, sodas, juices, etc.",1
11368,Brazilian,1
11368,Caf̩/Coffee/Tea,1
11368,Chicken,1
11368,Chilean,1
11368,Chinese,1
11368,Chinese/Cuban,1
11368,Continental,1
11368,Delicatessen,1
11368,Donuts,1
11368,Hamburgers,1
11368,"Ice Cream, Gelato, Yogurt, Ices",1
11368,Indian,1
11368,Italian,1
11368,"Juice, Smoothies, Fruit Salads",1
11368,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11368,Mexican,1
11368,Middle Eastern,1
11368,Not Listed/Not Applicable,1
11368,Other,1
11368,Peruvian,1
11368,Pizza,1
11368,Pizza/Italian,1
11368,Sandwiches,1
11368,Spanish,1
11369,American,1
11369,Bagels/Pretzels,1
11369,Bakery,1
11369,Caf̩/Coffee/Tea,1
11369,Caribbean,1
11369,Chinese,1
11369,Continental,1
11369,Delicatessen,1
11369,Donuts,1
11369,Hamburgers,1
11369,Hotdogs,1
11369,Italian,1
11369,Japanese,1
11369,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11369,Mexican,1
11369,Peruvian,1
11369,Pizza,1
11369,Sandwiches,1
11369,Sandwiches/Salads/Mixed Buffet,1
11369,Spanish,1
11369,Tapas,1
11370,American,1
11370,Asian,1
11370,Chicken,1
11370,Chinese,1
11370,Delicatessen,1
11370,Donuts,1
11370,French,1
11370,Greek,1
11370,"Ice Cream, Gelato, Yogurt, Ices",1
11370,Indian,1
11370,Italian,1
11370,Other,1
11370,Pakistani,1
11370,Pizza,1
11370,Pizza/Italian,1
11370,Sandwiches,1
11370,Spanish,1
11371,American,1
11371,Bagels/Pretzels,1
11371,Bakery,1
11371,"Bottled beverages, including water, sodas, juices, etc.",1
11371,Delicatessen,1
11371,Donuts,1
11371,German,1
11371,Hamburgers,1
11371,Italian,1
11371,Jewish/Kosher,1
11371,Pizza/Italian,1
11371,Sandwiches,1
11371,Sandwiches/Salads/Mixed Buffet,1
11371,Seafood,1
11372,American,1
11372,Asian,1
11372,Bagels/Pretzels,1
11372,Bakery,1
11372,Bangladeshi,1
11372,"Bottled beverages, including water, sodas, juices, etc.",1
11372,Brazilian,1
11372,Caf̩/Coffee/Tea,1
11372,Chicken,1
11372,Chinese,1
11372,Chinese/Cuban,1
11372,Continental,1
11372,Donuts,1
11372,Hamburgers,1
11372,"Ice Cream, Gelato, Yogurt, Ices",1
11372,Indian,1
11372,Irish,1
11372,Italian,1
11372,Japanese,1
11372,"Juice, Smoothies, Fruit Salads",1
11372,Korean,1
11372,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11372,Mexican,1
11372,Middle Eastern,1
11372,Other,1
11372,Pakistani,1
11372,Pancakes/Waffles,1
11372,Peruvian,1
11372,Pizza,1
11372,Pizza/Italian,1
11372,Sandwiches,1
11372,Seafood,1
11372,Spanish,1
11372,Tex-Mex,1
11372,Thai,1
11373,American,1
11373,Armenian,1
11373,Asian,1
11373,Bagels/Pretzels,1
11373,Bakery,1
11373,"Bottled beverages, including water, sodas, juices, etc.",1
11373,Caf̩/Coffee/Tea,1
11373,Cajun,1
11373,Chicken,1
11373,Chinese,1
11373,Continental,1
11373,Delicatessen,1
11373,Donuts,1
11373,Filipino,1
11373,Hamburgers,1
11373,"Ice Cream, Gelato, Yogurt, Ices",1
11373,Indonesian,1
11373,Irish,1
11373,Italian,1
11373,Japanese,1
11373,"Juice, Smoothies, Fruit Salads",1
11373,Korean,1
11373,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11373,Mexican,1
11373,Other,1
11373,Peruvian,1
11373,Pizza,1
11373,Pizza/Italian,1
11373,Sandwiches,1
11373,Sandwiches/Salads/Mixed Buffet,1
11373,Seafood,1
11373,Spanish,1
11373,Steak,1
11373,Tex-Mex,1
11373,Thai,1
11373,Vietnamese/Cambodian/Malaysia,1
11374,American,1
11374,Asian,1
11374,Bagels/Pretzels,1
11374,Bakery,1
11374,Barbecue,1
11374,Caf̩/Coffee/Tea,1
11374,Chinese,1
11374,Chinese/Japanese,1
11374,Delicatessen,1
11374,Donuts,1
11374,Eastern European,1
11374,Hamburgers,1
11374,"Ice Cream, Gelato, Yogurt, Ices",1
11374,Indian,1
11374,Irish,1
11374,Italian,1
11374,Japanese,1
11374,Jewish/Kosher,1
11374,"Juice, Smoothies, Fruit Salads",1
11374,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11374,Mediterranean,1
11374,Mexican,1
11374,Middle Eastern,1
11374,Peruvian,1
11374,Pizza,1
11374,Russian,1
11374,Sandwiches,1
11374,Seafood,1
11374,Tex-Mex,1
11374,Thai,1
11374,Turkish,1
11374,Vegetarian,1
11375,American,1
11375,Asian,1
11375,Bagels/Pretzels,1
11375,Bakery,1
11375,Caf̩/Coffee/Tea,1
11375,Chinese,1
11375,Continental,1
11375,Delicatessen,1
11375,Donuts,1
11375,French,1
11375,German,1
11375,Greek,1
11375,Hamburgers,1
11375,"Ice Cream, Gelato, Yogurt, Ices",1
11375,Indian,1
11375,Irish,1
11375,Italian,1
11375,Japanese,1
11375,Jewish/Kosher,1
11375,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11375,Mediterranean,1
11375,Mexican,1
11375,Other,1
11375,Peruvian,1
11375,Pizza,1
11375,Pizza/Italian,1
11375,Russian,1
11375,Sandwiches,1
11375,Soups & Sandwiches,1
11375,Spanish,1
11375,Steak,1
11375,Tex-Mex,1
11375,Thai,1
11375,Turkish,1
11377,American,1
11377,Asian,1
11377,Bagels/Pretzels,1
11377,Bakery,1
11377,Bangladeshi,1
11377,"Bottled beverages, including water, sodas, juices, etc.",1
11377,Caf̩/Coffee/Tea,1
11377,Chicken,1
11377,Chinese,1
11377,Delicatessen,1
11377,Donuts,1
11377,Eastern European,1
11377,Filipino,1
11377,French,1
11377,Hamburgers,1
11377,"Ice Cream, Gelato, Yogurt, Ices",1
11377,Indian,1
11377,Irish,1
11377,Italian,1
11377,Japanese,1
11377,Jewish/Kosher,1
11377,"Juice, Smoothies, Fruit Salads",1
11377,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11377,Mexican,1
11377,Not Listed/Not Applicable,1
11377,Other,1
11377,Peruvian,1
11377,Pizza,1
11377,Pizza/Italian,1
11377,Sandwiches,1
11377,Sandwiches/Salads/Mixed Buffet,1
11377,Seafood,1
11377,Spanish,1
11377,Thai,1
11378,American,1
11378,Bakery,1
11378,"Bottled beverages, including water, sodas, juices, etc.",1
11378,Caf̩/Coffee/Tea,1
11378,Chinese,1
11378,Delicatessen,1
11378,Donuts,1
11378,Eastern European,1
11378,"Ice Cream, Gelato, Yogurt, Ices",1
11378,Indian,1
11378,Irish,1
11378,Italian,1
11378,Japanese,1
11378,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1
11378,Mexican,1
11378,Other,1
11378,Peruvian,1
11378,Pizza,1
11378,Pizza/Italian,1
11378,Polish,1
11378,Sandwiches,1
11378,Spanish,1
11378,Tex-Mex,1
11379,American,1
11379,Bagels/Pretzels,1
11379,Bakery,1
11379,"Bottled beverages, including water, sodas, juices, etc.",1
11379,Caf̩/Coffee/Tea,1
11379,Chicken,1
11379,Chinese,1
11379,Donuts,1
11379,Hamburgers,1
11379,"Ice Cream, Gelato, Yogurt, Ices",1
11379,Irish,1
11379,Italian,1
11379,Japanese,1
11379,Other,1
11379,Peruvian,1
11379,Pizza,1
11379,Pizza/Italian,1
11379,Sandwiches,1
11379,Spanish,1
11379,Tex-Mex,1
11385,American,1
11385,Bagels/Pretzels,1
